grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,saleAmt,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmtCategory
0.002945902,0.006461557,0.006689022,0.006461557,0.003861004,0.001934236,0.004145078,0.001859913,0.005827384,0.002636833,0.005488626,0.00278992,0.003861004,0.003064763,0,0,0,0.055104278,0.001111651,0,0.011516467,0,0.029006217,0.117893133,0.931995736,0,Economical Price
0.007027174,0.012270309,0.006346144,0.012270309,0.003861004,0.003868472,0.006217617,0.008587258,0.008366475,0.005670955,0.011750732,0.006002507,0.005791506,0.006577969,0.002522542,0,0.002522542,0.055104278,0.001111651,0,0.016131791,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.005957942,0.007217118,0.007415457,0.007217118,0.001930502,0.003868472,0.006217617,0.007004353,0.004193085,0.003630232,0.007538858,0.004146524,0.005791506,0.002757807,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.012348367,0,0.029006217,0.117893133,0.82536183,0.086620281,Economical Price
0.009330985,0.016428917,0.016272164,0.016428917,0.001930502,0.003868472,0.006217617,0.011515631,0.009026261,0.006328668,0.013108162,0.007081174,0.005791506,0.005079161,0.042015133,0,0.04276895,0.104258282,0,0.316660782,0.013598331,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.004817059,0.010565764,0.007508441,0.010565764,0.001930502,0.001934236,0.005181347,0.007874951,0.00264899,0.003347934,0.006956187,0.003826708,0.003861004,0.00216308,0.042015133,0,0.04276895,0.055104278,0,0,0.014475832,0,0.029006217,0.117893133,0.442126971,0.086620281,Economical Price
0.013037476,0.015346954,0.01184381,0.015346954,0.001930502,0.005802708,0.010362694,0.012129007,0.017497908,0.010185667,0.021068335,0.01137654,0.007722008,0.007549197,0.042015133,0,0.04276895,0.104258282,0.010122111,0,0.014605601,1,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.001507398,0.003306335,0.003655425,0.003306335,0.001930502,0,0.003108808,0.008101351,0.003128172,0.001413275,0.002963295,0.001570717,0.001930502,0.001366913,0,0,0,0.055104278,0,0.191555693,0.01097085,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.013200065,0.016114603,0.015969966,0.016114603,0.001930502,0.00967118,0.011398964,0.009220419,0.00633532,0.0069604,0.014411806,0.007367784,0.007722008,0.014383762,0.042015133,0,0.04276895,0.055104278,0.001111651,0.646631196,0.024121581,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.007782251,0.006993472,0.007200432,0.006993472,0.001930502,0.007736944,0.008290155,0.006608627,0.003069283,0.004240181,0.008797682,0.004487573,0.005791506,0.003544382,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013127377,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008713696,0.012657157,0.006439128,0.012657157,0.003861004,0.003868472,0.007253886,0.010645034,0.010003728,0.006532936,0.013529477,0.008413398,0.005791506,0.004916091,0.042015133,0,0.04276895,0.055104278,0,0,0.014485895,0.135516671,0.029006217,0.117893133,0.442126971,0.086620281,Standard Price
0.012428454,0.018677466,0.01282014,0.018677466,0.001930502,0.003868472,0.006217617,0.01452315,0.008189416,0.005700506,0.011811688,0.006491931,0.005791506,0.004019204,0.042015133,0,0.04276895,0,0,0.646631196,0.010766812,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.006641369,0.007011605,0.007217867,0.007011605,0.001930502,0.003868472,0.009326425,0.020063316,0.004975965,0.004634166,0.009610859,0.005194103,0.001930502,0.003419681,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013475798,0,0.051450964,0.121542658,0.442126971,0.086620281,Budget-Friendly Price
0.007275192,0.006056576,0.006299652,0.006056576,0.003861004,0.005802708,0.008290155,0.009101702,0.003113006,0.004430612,0.009190824,0.004689206,0.003861004,0.00489211,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.014462144,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.006624834,0.005941731,0.006189234,0.005941731,0.003861004,0.005802708,0.006217617,0.008349822,0.004665373,0.004584617,0.009508411,0.004852259,0.005791506,0.006997635,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.018757933,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.012676472,0.016839942,0.016667345,0.016839942,0.005791506,0.007736944,0.007253886,0.010645034,0.006759553,0.007319656,0.01515327,0.007748187,0.007722008,0.007669102,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013738158,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.005814642,0.006104932,0.006346144,0.006104932,0.001930502,0.003868472,0.004145078,0.008101351,0.003251266,0.003632732,0.00754398,0.003920725,0.003861004,0.002417278,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.012018982,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.007324796,0.009235977,0.00441673,0.009235977,0.003861004,0.003868472,0.007253886,0.005817175,0.006265403,0.00544642,0.011287157,0.005764758,0.007722008,0.004407695,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.013532191,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.010408486,0.013787476,0.013732544,0.013787476,0.003861004,0.007736944,0.009326425,0.008963197,0.003438763,0.005027526,0.010422756,0.005397568,0.005791506,0.004071962,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013649884,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.012789458,0.014845261,0.014749554,0.014845261,0.003861004,0.005802708,0.010362694,0.014819945,0.007044344,0.007511426,0.015548974,0.007294248,0.007722008,0.007237445,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.014403629,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.002827404,0.006201644,0.006439128,0.006201644,0.001930502,0.005802708,0.006217617,0.006608627,0.002670851,0.003593628,0.007463303,0.003879336,0.003861004,0.004119924,0.042015133,0,0.04276895,0.055104278,0,0,0.013271551,0,0.029006217,0.117893133,0.442126971,0.086620281,Budget-Friendly Price
0.00525798,0.008051257,0.008217443,0.008051257,0.001930502,0.003868472,0.007253886,0.008101351,0.003652455,0.004127244,0.008564614,0.004367986,0.005791506,0.003304572,0.042015133,0,0.04276895,0.055104278,0,0.646631196,0.013116706,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008212149,0.010505319,0.006433316,0.010505319,0.001930502,0.005802708,0.007253886,0.00862683,0.00366053,0.004735943,0.009820876,0.005012482,0.005791506,0.003783232,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.015876469,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.004145078,0.008101351,0.004428442,0.00200269,0.004179859,0.002118468,0.003861004,0.003592343,0,0,0,0.055104278,0,0.191555693,0.014787873,0,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.004145078,0.008101351,0.004674827,0.002114377,0.004410366,0.002236732,0.003861004,0.001741016,0,0,0,0.055104278,0.001111651,0.191555693,0.011341355,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.003108808,0.008101351,0.004602349,0.002081522,0.004342495,0.002278284,0.003861004,0.004983237,0,0,0,0.055104278,0.001111651,0.191555693,0.013676097,0,0.029006217,0.117893133,0.82536183,0,Standard Price
0.002488446,0.005458172,0.003655425,0.005458172,0.001930502,0.001934236,0.005181347,0.008101351,0.00492397,0.002227314,0.004643434,0.002432644,0.003861004,0.003352534,0,0,0,0.055104278,0.001111651,0.191555693,0.012937375,0,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.002488446,0.005458172,0.003655425,0.005458172,0.001930502,0.001934236,0.004145078,0.008101351,0.00492397,0.002227314,0.004643434,0.002356299,0.003861004,0.00349642,0,0,0,0.055104278,0.001111651,0.191555693,0.013079877,0,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.002860473,0.006274178,0.006508865,0.006274178,0.001930502,0.001934236,0.004145078,0.001859913,0.004483194,0.002027509,0.004231083,0.002221097,0.001930502,0.001865716,0,0,0,0.055104278,0.001111651,0.205161964,0.011899696,0,0.029006217,0.117893133,0,0,Economical Price
0.002860473,0.006274178,0.006508865,0.006274178,0.001930502,0.001934236,0.004145078,0.001859913,0.005064987,0.002291237,0.004775336,0.002423992,0.003861004,0.00349642,0,0,0,0.055104278,0.001111651,0.205161964,0.014246501,0,0.029006217,0.117893133,0,0,Budget-Friendly Price
0.002860473,0.006274178,0.006508865,0.006274178,0.003861004,0.001934236,0.004145078,0.001859913,0.005197732,0.002351411,0.004899553,0.002487694,0.003861004,0.003592343,0,0,0,0.055104278,0.001111651,0.205161964,0.016959326,0,0.029006217,0.117893133,0,0,Budget-Friendly Price
0.006668926,0.008184236,0.008345295,0.008184236,0.001930502,0.003868472,0.007253886,0.006212901,0.00434907,0.003567559,0.007409518,0.00378198,0.001930502,0.002728071,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.012318917,0,0.029006217,0.117893133,0.442126971,0.086620281,Economical Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.003108808,0.008101351,0.005136086,0.002323467,0.004841926,0.002534458,0.001930502,0.003592343,0,0,0,0.055104278,0.001111651,0.191555693,0.015562336,0,0.051450964,0.121542658,0.82536183,0,Budget-Friendly Price
0.001703056,0.003735493,0.004068041,0.003735493,0.001930502,0,0.003108808,0.008101351,0.00399318,0.001805385,0.00377263,0.001985892,0.001930502,0.001419671,0,0,0,0.055104278,0.001111651,0.191555693,0.01217676,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.001573536,0.003451402,0.003794901,0.003451402,0.001930502,0,0.002072539,0.008101351,0.003844088,0.001737801,0.003633046,0.001914352,0.001930502,0.001146288,0,0,0,0.055104278,0.001111651,0.191555693,0.010752347,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.004145078,0.008101351,0.005181385,0.002344001,0.004884186,0.002556201,0.001930502,0.001573149,0,0,0,0.055104278,0.001111651,0.191555693,0.011175102,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.003306906,0.007253385,0.004974633,0.007253385,0.003861004,0.005802708,0.005181347,0.008101351,0.00691022,0.003127685,0.006501576,0.003385983,0.003861004,0.003103132,0,0,0,0.055104278,0.001111651,0.191555693,0.017265401,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.003885614,0.008522727,0.008670739,0.008522727,0.005791506,0.005802708,0.006217617,0.004174911,0.003531921,0.003922529,0.008142017,0.004227572,0.005791506,0.002901693,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013693851,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.005671343,0.005041103,0.005323322,0.005041103,0.001930502,0.005802708,0.006217617,0.005421448,0.004435335,0.004676395,0.009697939,0.004292455,0.003861004,0.002968839,0.042015133,0,0.04276895,0.055104278,0,0,0.01255737,0,0.029006217,0.117893133,0.82536183,0.086620281,Economical Price
0.002662059,0.005838975,0.003021973,0.005838975,0.001930502,0.001934236,0.004145078,0.003442818,0.00393567,0.002409709,0.005019929,0.002549422,0.003861004,0.003717044,0.002522542,0,0.002522542,0.055104278,0,0,0.015427557,0,0.029006217,0.117893133,0,0.086620281,Budget-Friendly Price
0.005500486,0.00808148,0.0082465,0.00808148,0.001930502,0.001934236,0.005181347,0.010605461,0.00318962,0.003785934,0.007860287,0.003349622,0.003861004,0.002762603,0.002522542,0,0.002522542,0.055104278,0.001111651,0,0.033008393,0,0.029006217,0.117893133,0,0.086620281,Economical Price
0.007468095,0.007084139,0.007287605,0.007084139,0.001930502,0.005802708,0.006217617,0.00423427,0.003906719,0.004545334,0.00942735,0.004810666,0.005791506,0.003170279,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.012756873,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.009138083,0.02004352,0.015702638,0.02004352,0.007722008,0.003868472,0.008290155,0.018045113,0.011843841,0.008560802,0.017714971,0.009566995,0.007722008,0.002709845,0.042015133,0,0.04276895,0.055104278,0,0,0.01247195,0.436773031,0.029006217,0.117893133,0.442126971,0.086620281,Economical Price
0.007804297,0.013642408,0.013593068,0.013642408,0.003861004,0.003868472,0.006217617,0.009675505,0.002144008,0.00522617,0.010832546,0.005531549,0.003861004,0.003784191,0.042015133,0,0.04276895,0.104258282,0,0.646631196,0.012018982,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.002662059,0.005838975,0.003021973,0.005838975,0.001930502,0.001934236,0.004145078,0.003442818,0.004065658,0.002468633,0.005141585,0.002611822,0.003861004,0.003841745,0.002522542,0,0.002522542,0.055104278,0,0,0.014823109,0,0.029006217,0.117893133,0,0.086620281,Budget-Friendly Price
0.007663754,0.014216634,0.008856706,0.014216634,0.007722008,0.005802708,0.009326425,0.013138108,0.007894384,0.004922089,0.010205055,0.005206012,0.007722008,0.010067195,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.022042541,0.135516671,0.029006217,0.117893133,0.442126971,0.086620281,Premium Price
0.007936574,0.009248066,0.004660813,0.009248066,0.001930502,0.005802708,0.007253886,0.008982984,0.002489263,0.003922083,0.008140993,0.004150758,0.003861004,0.003064763,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.011692545,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.006569719,0.008758462,0.005602273,0.008758462,0.001930502,0.005802708,0.007253886,0.005579739,0.004041039,0.004864951,0.01008724,0.005149089,0.003861004,0.003678675,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013260379,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.005240273,0.002370695,0.004939252,0.002584459,0.003861004,0.002968839,0,0,0,0.055104278,0.001111651,0,0.013024655,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001322762,0.002901354,0.003266056,0.002901354,0.001930502,0,0.002072539,0.008101351,0.003176031,0.001434969,0.003008116,0.001517357,0.001930502,0.002190898,0,0,0,0.055104278,0.001111651,0,0.013251097,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002331368,0.005113636,0.00539306,0.005113636,0.001930502,0.003868472,0.004145078,0.003957262,0.002247998,0.00331258,0.006883193,0.003581752,0.001930502,0.003438865,0.042015133,0,0.04276895,0.055104278,0,0,0.013022876,0,0.029006217,0.117893133,0,0.086620281,Budget-Friendly Price
0.00680947,0.012808269,0.012791083,0.012808269,0.001930502,0.003868472,0.005181347,0.005263158,0.001964585,0.005324109,0.01103488,0.00497828,0.005791506,0.004359733,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013934888,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008074361,0.009526112,0.005427929,0.009526112,0.003861004,0.003868472,0.006217617,0.00696478,0.012650946,0.005729968,0.011872388,0.006064988,0.007722008,0.006230246,0,0,0,0.055104278,0.001111651,0.191555693,0.015787411,0.135516671,0.029006217,0.117893133,0.82536183,0,Standard Price
0.006216983,0.010203095,0.010286332,0.010203095,0.001930502,0.003868472,0.005181347,0.009537,0.002231454,0.005119394,0.010612284,0.005418497,0.005791506,0.003928076,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.012123797,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.012841817,0.023138298,0.010844235,0.023138298,0.003861004,0.007736944,0.009326425,0.014760586,0.03166636,0.016816095,0.034752764,0.018035922,0.007722008,0.008992849,0.042015133,0,0.04276895,0.055104278,0.010122111,0.191555693,0.015876469,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.009667188,0.014772727,0.008054721,0.014772727,0.003861004,0.007736944,0.008290155,0.009695291,0.00886614,0.006208945,0.012861007,0.007378045,0.007722008,0.005798589,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.015359906,0.135516671,0.051450964,0.121542658,0.442126971,0.086620281,Standard Price
0.016330602,0.019445116,0.010576906,0.019445116,0.005791506,0.007736944,0.010362694,0.018559557,0.013722753,0.008322965,0.017223991,0.009302128,0.007722008,0.01021108,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.019729962,0.436773031,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.004480857,0.009828337,0.00992602,0.009828337,0,0.003868472,0.004145078,0.008101351,0.031779213,0.036048059,0.017828431,0.03816641,0,0.011314203,0.061750205,0.827990247,0.061750205,1,0.924406019,0.205161964,0.014475832,0,0.317452077,0.845502084,0.82536183,1,Premium Price
0.006696484,0.00743472,0.007624671,0.00743472,0.001930502,0.003868472,0.004145078,0.022041947,0.004250595,0.003284011,0.006824286,0.003483888,0.003861004,0.002681068,0.042015133,0,0.04276895,0.055104278,0,0,0.012547042,0,0.029006217,0.117893133,0.82536183,0.086620281,Economical Price
0.013359899,0.022733317,0.016830066,0.022733317,0.001930502,0.005802708,0.008290155,0.009576573,0.016498579,0.011025775,0.022802259,0.012312126,0.005791506,0.011026432,0.042015133,0,0.04276895,0.104258282,0,0.191555693,0.013548075,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.01197651,0.01473646,0.00797336,0.01473646,0.003861004,0.005802708,0.008290155,0.008745548,0.007624561,0.005694524,0.011799394,0.00537047,0.007722008,0.00555878,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.013150368,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.004797769,0.009314555,0.006857555,0.009314555,0.001930502,0.001934236,0.004145078,0.002255639,0.007713583,0.003491851,0.007253285,0.003695211,0.005791506,0.003232629,0,0,0,0.055104278,0.001111651,0.205161964,0.014748017,0.135516671,0.051450964,0.121542658,0.82536183,0,Budget-Friendly Price
0.142522122,0.312717602,0.301139633,0.312717602,0,0.003868472,0.004145078,0.008101351,0.11714444,0.118520274,0.058620477,0.006660377,0,0.037405455,0.082377576,0.09111264,0.082377576,1,0.924406019,0.205161964,0.030527713,0,0,0,0.82536183,0,Premium Price
0.005180819,0.007301741,0.007496818,0.007301741,0.001930502,0.005802708,0.007253886,0.003996834,0.004297075,0.004371688,0.009069168,0.004703152,0.003861004,0.003208648,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.012650617,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.002507737,0.005500484,0.005764995,0.005500484,0.001930502,0.003868472,0.005181347,0.003739612,0.002605267,0.003551489,0.007376222,0.003834709,0.003861004,0.00256596,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.012158365,0,0.051450964,0.121542658,0,0.086620281,Economical Price
0.00752321,0.005391683,0.005660388,0.005391683,0.001930502,0.005802708,0.006217617,0.015235457,0.003516756,0.002924041,0.006081542,0.003105439,0.003861004,0.002393297,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.011987363,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.00416119,0.004291586,0.004602698,0.004291586,0.001930502,0.003868472,0.007253886,0.012544519,0.004119032,0.003269102,0.006793552,0.003468212,0.003861004,0.005654703,0.042015133,0,0.04276895,0.104258282,0,0,0.019686039,0,0.029006217,0.117893133,0.442126971,0.086620281,Standard Price
0.007641708,0.01349734,0.013453592,0.01349734,0.001930502,0.003868472,0.006217617,0.008982984,0.00340863,0.005801301,0.012019657,0.005483543,0.003861004,0.005606742,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013693851,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.005370966,0.011780706,0.01180313,0.011780706,0.001930502,0.003868472,0.007253886,0.008101351,0.005097878,0.005146713,0.01066863,0.005447426,0.003861004,0.002613921,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.012205866,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.00815979,0.007344052,0.007537499,0.007344052,0.003861004,0.005802708,0.009326425,0.007024139,0.004002831,0.005369462,0.011128363,0.005759627,0.005791506,0.007741044,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.017283681,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.002981727,0.006540135,0.006764571,0.006540135,0.001930502,0,0.002072539,0.001503759,0.005535897,0.002504701,0.00521586,0.002650015,0.001930502,0.00272903,0,0,0,0.055104278,0.001111651,0.205161964,0.012590906,0.135516671,0.051450964,0.121542658,0.442126971,0,Economical Price
0.004990672,0.010946567,0.008083778,0.010946567,0.005791506,0.003868472,0.005181347,0.004709141,0.006662456,0.003015373,0.006269789,0.003190722,0.005791506,0.003237426,0,0,0,0.055104278,0.001111651,0.205161964,0.012823374,0.135516671,0.051450964,0.121542658,0.442126971,0,Budget-Friendly Price
0.004910755,0.006020309,0.010832612,0.006020309,0.001930502,0.001934236,0.004145078,0.008101351,0.003127975,0.001893413,0.003954475,0.002163624,0.001930502,0.000714632,0.042015133,0,0.04276895,0.055104278,0,0,0.010324842,0.097245124,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.020180392,0.018181818,0.017957495,0.018181818,0.005791506,0.00967118,0.010362694,0.023723783,0.014626166,0.009501884,0.01965712,0.011272283,0.007722008,0.00272903,0.042015133,0,0.04276895,0.055104278,0,0.191555693,0.011977378,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Economical Price
0.004921778,0.00707205,0.007275982,0.00707205,0.001930502,0.003868472,0.004145078,0.020775623,0.003627639,0.00296627,0.006168622,0.003149842,0.003861004,0.002441259,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.012034863,0,0.029006217,0.117893133,0.82536183,0.086620281,Economical Price
0.033804843,0.041410783,0.025506616,0.041410783,0.005791506,0.00967118,0.011398964,0.044895133,0.045368236,0.023272876,0.048078626,0.025951131,0.019305019,0.040522976,0.042015133,0,0.04276895,0.055104278,0.001111651,0.191555693,0.04328301,1,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.002529783,0.005548839,0.005811487,0.005548839,0.001930502,0.003868472,0.004145078,0.003739612,0.002252134,0.003370879,0.007003569,0.00364348,0.003861004,0.004311771,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.013887387,0,0.051450964,0.121542658,0.442126971,0.086620281,Budget-Friendly Price
0.006313434,0.01143617,0.007479384,0.01143617,0.003861004,0.003868472,0.005181347,0.006193114,0.003252645,0.003578719,0.007432568,0.003787192,0.003861004,0.003832153,0.002522542,0,0.002522542,0.055104278,0,0.205161964,0.012229066,0,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.011039553,0.024214217,0.011855433,0.024214217,0.007722008,0.013539652,0.015544041,0.008101351,0.006183865,0.006404554,0.01355765,0.007084635,0.007722008,0.015941563,1,0,1,0.055104278,0,0,0.01859192,0,0.029006217,0.117893133,0.82536183,0,Premium Price
0.002364438,0.00518617,0.005462798,0.00518617,0.001930502,0.001934236,0.004145078,0.003086664,0.005468736,0.002474258,0.005153111,0.002694112,0.003861004,0.001865716,0,0,0,0.055104278,0.001111651,0,0.011464856,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.002711663,0.005947776,0.006195045,0.005947776,0.003861004,0.001934236,0.004145078,0.003086664,0.006139551,0.002778339,0.005780602,0.003016085,0.003861004,0.002057564,0,0,0,0.055104278,0.001111651,0,0.010646885,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001758172,0.003856383,0.004184271,0.003856383,0.001930502,0,0.003108808,0.008101351,0.004104063,0.001855648,0.003876358,0.001962785,0.001930502,0.001533628,0,0,0,0.055104278,0.001111651,0,0.012123797,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.001835333,0.004025629,0.004346992,0.004025629,0.001930502,0,0.003108808,0.008101351,0.004190328,0.001894752,0.003957036,0.00208052,0.001930502,0.002968839,0,0,0,0.055104278,0.001111651,0,0.01423014,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002364438,0.00518617,0.005462798,0.00518617,0.003861004,0.001934236,0.004145078,0.003086664,0.005687746,0.002573535,0.005358006,0.002799244,0.003861004,0.002115118,0,0,0,0.055104278,0.001111651,0,0.011244582,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.002364438,0.00518617,0.005462798,0.00518617,0.003861004,0.001934236,0.004145078,0.003086664,0.005811037,0.002629423,0.005473259,0.002858406,0.003861004,0.00201248,0,0,0,0.055104278,0.001111651,0,0.011610208,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001835333,0.004025629,0.004346992,0.004025629,0.001930502,0,0.003108808,0.008101351,0.004280728,0.001935731,0.004041555,0.002047559,0.001930502,0.00155876,0,0,0,0.055104278,0.001111651,0,0.01063698,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.009071944,0.014397969,0.014319504,0.014397969,0.001930502,0.005802708,0.008290155,0.021369213,0.01111788,0.007821043,0.01618799,0.008743159,0.005791506,0.006230246,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.015787411,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.002662059,0.005838975,0.003021973,0.005838975,0.001930502,0.001934236,0.004145078,0.003442818,0.003748173,0.002324716,0.004844488,0.002459436,0.003861004,0.002167876,0.002522542,0,0.002522542,0.055104278,0,0,0.013150368,0,0.029006217,0.117893133,0,0.086620281,Economical Price
0.011629285,0.015183752,0.008624247,0.015183752,0.001930502,0.005802708,0.006217617,0.008745548,0.005448253,0.006354201,0.013160666,0.006725934,0.005791506,0.00475302,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.014324393,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.006583498,0.009121132,0.004230763,0.009121132,0.003861004,0.003868472,0.005181347,0.006133755,0.004714611,0.003527295,0.007326279,0.003809098,0.005791506,0.003074355,0.002522542,0,0.002522542,0.055104278,0.001111651,0.205161964,0.012661871,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Economical Price
0.007655487,0.008812863,0.004974633,0.008812863,0.003861004,0.005802708,0.009326425,0.007320934,0.004818601,0.004598812,0.009537865,0.004943629,0.005791506,0.0038421,0.042015133,0,0.04276895,0.055104278,0,0,0.013422233,0,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.006569719,0.006473646,0.006700644,0.006473646,0.001930502,0.003868472,0.004145078,0.008191531,0.004199978,0.004371778,0.009069168,0.004626908,0.001930502,0.003304572,0.042015133,0,0.04276895,0.104258282,0,0,0.012018982,0,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.009796708,0.009356867,0.009472724,0.009356867,0.003861004,0.007736944,0.008290155,0.009596359,0.006235269,0.004940659,0.010243472,0.005878176,0.005791506,0.004580358,0.042015133,0,0.04276895,0.104258282,0,0.646631196,0.013475798,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
