grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmt
776.0,776.0,776.0,776.0,1.0,1.0,3.0,200.0,30052.0,30052.0,432400.0,2790.74,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2017-02-21,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,365000.0
1388.0,1388.0,768.0,1388.0,2.0,2.0,3.0,200.0,46482.0,46482.0,668800.0,4316.5,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2020-09-09,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,595000.0
1328.0,1328.0,768.0,1328.0,2.0,2.0,5.0,200.0,46343.0,46343.0,666800.0,4378.6,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2016-09-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,260839.0
1328.0,1328.0,768.0,1328.0,1.0,1.0,3.0,200.0,39448.0,39448.0,567600.0,3738.3,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2011-10-31,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,325000.0
624.0,624.0,624.0,624.0,1.0,1.0,3.0,200.0,26688.0,26688.0,384000.0,2553.36,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2009-03-24,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,233000.0
792.0,792.0,792.0,792.0,1.0,1.0,3.0,200.0,29885.0,29885.0,430000.0,2850.24,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2010-05-14,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,235000.0
1280.0,1280.0,1280.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4292.7,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2016-09-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,260839.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45599.0,45599.0,656100.0,4309.5,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2011-10-04,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,325000.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4292.7,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2016-09-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,270434.0
792.0,792.0,792.0,792.0,1.0,1.0,3.0,200.0,29885.0,29885.0,430000.0,2775.24,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2016-06-29,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,351500.0
2407.0,1446.0,648.0,1446.0,1.0,4.0,8.0,361.0,32213.0,53779.0,773800.0,4994.14,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2023-05-23,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1015000.0
3308.0,2086.0,2086.0,2086.0,1.0,4.0,7.0,441.0,33867.0,69382.0,998300.0,6443.1,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2013-07-15,GOOD,MASONRY,MASONRY,Carport (Unspecified),CONVENTIONAL HOUSE,680000.0
2191.0,2191.0,2191.0,2191.0,1.0,2.0,6.0,400.0,77652.0,77652.0,1117300.0,7211.08,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2023-07-13,VERY GOOD,MASONRY,MASONRY,"Garage, Basement",MISCELLANEOUS,1289000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,4.0,260.0,19321.0,26382.0,379600.0,2474.44,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2010-02-19,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,218000.0
773.0,773.0,773.0,773.0,1.0,1.0,2.0,200.0,30816.0,30816.0,443400.0,2861.7,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2013-12-18,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,285000.0
663.0,663.0,663.0,663.0,1.0,1.0,3.0,180.0,19682.0,19682.0,283200.0,1902.74,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2015-01-09,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,182500.0
1929.0,1075.0,474.0,1075.0,1.0,3.0,6.0,380.0,23011.0,43569.0,626900.0,3400.6,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2022-02-07,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,852000.0
2399.0,1362.0,676.0,1362.0,2.0,3.0,6.0,361.0,22914.0,46690.0,671800.0,4410.82,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2021-01-19,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,748000.0
2617.0,1495.0,660.0,1495.0,3.0,4.0,7.0,484.0,32651.0,55384.0,796900.0,5143.18,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2017-06-01,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,740000.0
3192.0,1954.0,1060.0,1954.0,1.0,4.0,8.0,406.0,21316.0,52563.0,756300.0,4881.22,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-06-21,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,450000.0
5474.0,4781.0,3340.0,4781.0,2.0,2.0,8.0,693.0,149529.0,216214.0,3111000.0,21151.28,6.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,CENTRAL,MARBLECRETE,2010-01-07,EXCELLENT,FRAME,WOOD,Mixed,CONVENTIONAL HOUSE,985000.0
915.0,915.0,915.0,915.0,1.0,1.0,3.0,200.0,33791.0,33791.0,486200.0,3212.96,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2017-01-11,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,501000.0
504.0,504.0,504.0,504.0,1.0,1.0,3.0,495.44229852169764,16590.0,16590.0,238700.0,1540.62,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2010-01-05,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,125000.0
1176.0,1176.0,1176.0,1176.0,1.0,2.0,5.0,180.0,28099.0,28099.0,404300.0,2684.38,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2017-02-23,AVERAGE,MASONRY,MASONRY,Carport (Unspecified),MISCELLANEOUS,425000.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,200.0,29357.0,29357.0,422400.0,2726.2,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2009-11-25,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,250000.0
1102.0,1102.0,532.0,1102.0,1.0,2.0,4.0,216.0,29419.0,29419.0,423300.0,2759.28,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2022-06-06,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,459000.0
1150.0,1150.0,1150.0,1150.0,2.0,2.0,4.0,190.0,40136.0,40136.0,577500.0,3727.18,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2012-11-29,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,260000.0
1328.0,1328.0,768.0,1328.0,2.0,2.0,5.0,200.0,46343.0,46343.0,666800.0,4303.6,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2010-04-14,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,350000.0
3470.0,3230.0,3470.0,3230.0,2.0,2.0,8.0,1344.0,57073.0,98599.0,1418700.0,9663.46,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2012-03-14,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,900000.0
39040.0,39040.0,38725.0,39040.0,0.0,3.0,5.0,495.44229852169764,1328403.0,2437653.0,8405700.0,226370.2,0.0,OFFICE BUILDING,COMMERCIAL,OFFICE BUILDING,OTHER,PACKAGE,BRICK VENEER,2013-12-18,AVERAGE,BRICK,WOOD,"Garage, Attached",COMMERCIAL,33000000.0
69118.0,31576.0,172081.0,31576.0,0.0,3.0,5.0,495.44229852169764,2358251.0,11201279.0,38625100.0,982413.36,0.0,COMMERCIAL (GENERAL),COMMERCIAL,COMMERCIAL (NEC),OTHER,PACKAGE,BRICK VENEER,2013-12-18,AVERAGE,BRICK,WOOD,"Garage, Attached",COMMERCIAL,33000000.0
792.0,792.0,792.0,792.0,1.0,1.0,3.0,200.0,30809.0,30809.0,443300.0,2936.04,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2021-02-01,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,400000.0
3320.0,1456.0,1456.0,1456.0,1.0,3.0,10.0,720.0,40762.0,65275.0,939200.0,6408.6,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2013-04-22,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,468000.0
3224.0,1612.0,1612.0,1612.0,2.0,5.0,9.0,546.0,18112.0,52709.0,758400.0,4894.76,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2022-03-29,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1475000.0
3113.0,1582.0,1582.0,1582.0,1.0,4.0,10.0,441.0,23845.0,59102.0,850400.0,5488.44,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-03-29,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,490000.0
1121.0,1121.0,1121.0,1121.0,1.0,2.0,5.0,420.0,29051.0,29051.0,418000.0,2697.8,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,MARBLECRETE,2010-04-28,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,225000.0
3776.0,1564.0,1564.0,1564.0,1.0,4.0,7.0,648.0,16474.0,43287.0,622840.0,4260.98,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2010-09-22,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,350000.0
1549.0,1549.0,1549.0,1549.0,2.0,2.0,5.0,400.0,54015.0,54015.0,777200.0,5016.04,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-02-02,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,530900.0
2730.0,1092.0,1092.0,1092.0,1.0,4.0,9.0,546.0,14463.0,50527.0,727000.0,4692.14,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2016-09-27,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,635000.0
663.0,663.0,663.0,663.0,1.0,1.0,3.0,180.0,19015.0,19015.0,273600.0,1765.8,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2010-06-02,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,163000.0
2233.0,897.0,897.0,897.0,1.0,3.0,5.0,466.0,14634.0,29834.0,429260.0,2783.88,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2015-11-10,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,425000.0
1972.0,1972.0,1972.0,1972.0,2.0,2.0,6.0,400.0,53724.0,53724.0,773000.0,5038.91,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2022-08-03,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,851000.0
1328.0,1328.0,768.0,1328.0,2.0,2.0,5.0,200.0,46523.0,46523.0,669400.0,4395.32,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2010-05-07,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,350000.0
6562.0,4426.0,3138.0,4426.0,3.0,5.0,11.0,792.0,84429.0,116955.0,1682800.0,11456.34,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2011-08-25,VERY GOOD,FRAME,WOOD,Mixed,CONVENTIONAL HOUSE,833850.0
1323.0,1026.0,1026.0,1026.0,1.0,3.0,5.0,297.0,12705.0,38538.0,554500.0,3653.8,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-04-16,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,328000.0
3013.0,1288.0,1288.0,1288.0,1.0,4.0,7.0,525.0,14254.0,57865.0,832600.0,5373.58,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2020-09-16,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,715000.0
2175.0,925.0,925.0,925.0,1.0,4.0,9.0,325.0,16458.0,48525.0,698200.0,4506.22,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2020-07-23,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,750200.0
2860.0,1560.0,780.0,1560.0,1.0,3.0,8.0,520.0,15269.0,46822.0,673700.0,4348.08,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2022-03-16,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,700000.0
2904.0,1448.0,960.0,1448.0,3.0,4.0,9.0,506.0,24297.0,57567.0,828300.0,5345.9,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2015-04-09,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,645000.0
3243.0,1384.0,1384.0,1384.0,1.0,4.0,8.0,475.0,18633.0,51625.0,742800.0,4794.1,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2012-05-02,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,485000.0
2720.0,1257.0,1257.0,1257.0,1.0,3.0,7.0,436.0,17410.0,52445.0,754600.0,4870.26,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2019-04-23,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,775000.0
2701.0,1909.0,1379.0,1909.0,1.0,3.0,8.0,456.0,4043.0,36374.0,523375.0,2732.44,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2022-09-21,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,400000.0
3652.0,1626.0,1626.0,1626.0,3.0,2.0,7.0,416.0,33937.0,59749.0,859700.0,4903.14,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2023-04-03,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1295000.0
1874.0,1224.0,612.0,1224.0,1.0,2.0,5.0,650.0,34528.0,34528.0,496800.0,3206.4,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2022-03-21,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,594000.0
1650.0,1170.0,1170.0,1170.0,1.0,2.0,4.0,480.0,34229.0,34229.0,492500.0,3178.64,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,BRICK VENEER,2022-06-02,AVERAGE,MASONRY,MASONRY,"Garage, Attached",MISCELLANEOUS,617000.0
1170.0,1170.0,1170.0,1170.0,1.0,2.0,5.0,480.0,30580.0,30580.0,440000.0,2839.78,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,BRICK VENEER,2022-06-02,AVERAGE,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,587000.0
2648.0,2648.0,2648.0,2648.0,2.0,2.0,6.0,552.0,89238.0,120360.0,1731800.0,11322.74,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,RADIANT,CENTRAL,BRICK VENEER,2017-10-04,VERY GOOD,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,725000.0
3713.0,3089.0,1985.0,3089.0,1.0,4.0,9.0,624.0,80788.0,119430.0,1718420.0,11090.74,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,RADIANT,None,MARBLECRETE,2012-06-15,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,660000.0
2844.0,2219.0,2219.0,2219.0,1.0,3.0,8.0,625.0,30816.0,60750.0,874100.0,6334.0,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,EVAPORATIVE,BRICK VENEER,2018-06-27,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,750000.0
3244.0,2360.0,2360.0,2360.0,2.0,3.0,6.0,702.0,27522.0,62647.0,901400.0,6530.74,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,STONE,2021-12-23,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,145000.0
4398.0,2342.0,2342.0,2342.0,1.0,4.0,8.0,2089.0,61146.0,101581.0,1461600.0,10568.98,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2019-08-26,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1407000.0
1008.0,1008.0,1008.0,1008.0,1.0,3.0,5.0,495.44229852169764,13698.0,28967.0,416800.0,2703.94,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2022-06-16,FAIR,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,438221.0
3268.0,1724.0,1724.0,1724.0,1.0,3.0,6.0,440.0,21719.0,36905.0,531000.0,3435.86,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2021-03-02,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,530000.0
4331.0,2148.0,2148.0,2148.0,2.0,4.0,9.0,483.0,45752.0,69931.0,1006200.0,6565.38,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2011-02-01,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,542000.0
3200.0,1348.0,1348.0,1348.0,2.0,3.0,8.0,504.0,29989.0,52465.0,754900.0,5474.68,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2017-02-22,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,679900.0
4945.0,3150.0,2381.0,3150.0,3.0,4.0,11.0,835.0,55878.0,75609.0,1087900.0,7545.58,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,STUCCO,2005-06-16,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,368000.0
8734.0,4924.0,3328.0,4924.0,4.0,4.0,10.0,1302.0,115669.0,175370.0,2523300.0,17457.94,5.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,STUCCO,2004-10-05,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,440000.0
4181.0,3341.0,3341.0,3341.0,3.0,5.0,13.0,780.0,72301.0,96661.0,1390800.0,9474.18,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2010-05-27,VERY GOOD,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,755000.0
856.0,856.0,856.0,856.0,1.0,1.0,2.0,200.0,31901.0,31901.0,459000.0,2962.46,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2019-05-21,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,465000.0
918.0,918.0,918.0,918.0,1.0,2.0,5.0,288.0,27821.0,27821.0,400300.0,2658.56,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,MARBLECRETE,2013-05-01,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,245000.0
676.0,676.0,676.0,676.0,1.0,1.0,3.0,495.44229852169764,17368.0,17368.0,249900.0,1687.86,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,HOT WATER,None,MARBLECRETE,2018-09-24,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,260700.0
1044.0,1044.0,1044.0,1044.0,1.0,3.0,5.0,260.0,21621.0,31560.0,454100.0,3005.78,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2015-11-04,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,401000.0
968.0,968.0,968.0,968.0,1.0,2.0,5.0,260.0,17855.0,28155.0,405100.0,2614.58,1.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2005-04-18,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,211500.0
1044.0,1044.0,1044.0,1044.0,1.0,2.0,5.0,260.0,18577.0,28516.0,410300.0,2674.58,1.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2005-06-06,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,208650.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,5.0,260.0,6713.0,13426.0,193182.0,1246.8,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2022-07-05,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,210635.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,5.0,260.0,20614.0,27675.0,398200.0,2570.02,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2021-08-26,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,546000.0
968.0,968.0,968.0,968.0,1.0,2.0,5.0,260.0,17646.0,27946.0,402100.0,1949.78,1.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2022-02-22,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,460000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,4.0,260.0,19321.0,26382.0,379600.0,2449.94,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2005-06-22,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,218000.0
3534.0,1527.0,1527.0,1527.0,2.0,4.0,8.0,528.0,28391.0,63836.0,918500.0,5987.34,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-06-02,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,550000.0
1003.0,1003.0,1003.0,1003.0,1.0,2.0,4.0,190.0,37926.0,37926.0,545700.0,3521.96,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2022-12-12,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,585000.0
1129.0,1129.0,1129.0,1129.0,2.0,2.0,8.0,190.0,40449.0,40449.0,582000.0,3756.26,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2013-09-23,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,367900.0
1043.0,1043.0,1043.0,1043.0,2.0,2.0,4.0,190.0,38051.0,38051.0,547500.0,3533.56,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2022-06-13,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,490000.0
2684.0,2684.0,2684.0,2684.0,3.0,3.0,8.0,484.0,44033.0,82793.0,1191270.0,7688.48,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STUCCO,2020-04-21,GOOD,FRAME,WOOD,"Attached, Finished",CONVENTIONAL HOUSE,1150136.0
2509.0,2509.0,1477.0,2509.0,3.0,6.0,12.0,495.44229852169764,25711.0,51803.0,761800.0,5035.64,3.0,"DUPLEX (2 UNITS, ANY COMBINATION)",RESIDENTIAL,DUPLEX,FORCED AIR,None,MARBLECRETE,2010-06-04,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,875000.0
